#,,base:cevent_speech_anaphora-referent,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1218,12,401.36,406.29,15,1,59,0,0.77018,0,0.7596,0,60.836,0,0.94592,0,0.93293,0,60.836
1218,12,401.36,406.29,15,1,60,0,0.77018,0,0.7596,0,60.836,0,0.94592,0,0.93293,0,60.836
1218,12,419.32,422.02,15,1,61,1,0,2.6958,0,22.257,0,0,1,0,2.6958,0,22.257
1218,12,419.32,422.02,15,1,62,1,0,2.6958,0,22.257,0,0,1,0,2.6958,0,22.257
1218,12,422.63,423.81,1,1,63,0.51461,0.42906,0.60905,0.5078,50.696,50.696,0.3164,0.51461,0.37447,0.30453,50.696,101.39
1218,12,430.37,432.87,15,1,64,0.078308,0.64037,0.19566,0.8,24.014,48.028,0.038285,0.6015,0.095657,0.37572,24.014,96.056
1218,12,430.37,432.87,15,1,65,0.078308,0.64037,0.19566,0.8,24.014,48.028,0.038285,0.6015,0.095657,0.37572,24.014,96.056
1218,12,436.07,437.26,15,1,66,0.39132,0.35799,0.46828,0.42839,50.139,50.139,0,0.74796,0,0.44753,0,100.28
1218,12,437.96,440.54,15,1,67,0,0.45373,0,1.1695,0,23.279,0.50438,0.45683,1.3,0.58872,23.279,46.558
1218,12,451.92,453.63,15,1,68,0,0.91667,0,1.5671,0,35.097,1,0,1.7095,0,35.097,0
1218,12,455.04,456.51,15,1,69,0,1,0,1.4728,0,40.738,0,1,0,1.4728,0,40.738
1218,12,458.62,459.47,15,1,70,0,1,0,0.85476,0,70.195,1,0,0.85476,0,70.195,0
1218,12,461.31,462.21,15,1,71,1,0,0.89421,0,67.098,0,1,0,0.89421,0,67.098,0
1218,12,476.74,479.07,5,1,72,1,0,2.3276,0,25.778,0,1,0,2.3276,0,25.778,0
1218,12,476.74,479.07,5,1,73,1,0,2.3276,0,25.778,0,1,0,2.3276,0,25.778,0
1218,12,479.49,481.71,5,1,74,1,0,2.2224,0,26.998,0,0.72576,0.18424,0.80646,0.20473,53.996,53.996
1218,12,479.49,481.71,5,1,75,1,0,2.2224,0,26.998,0,0.72576,0.18424,0.80646,0.20473,53.996,53.996
1218,12,507.31,508.5,14,1,76,0.22532,0,0.26667,0,50.696,0,0,0.22532,0,0.26667,0,50.696
1218,12,513.1,514.47,1,1,77,0.70754,0.26809,0.96764,0.36665,43.872,43.872,0,1,0,1.3676,0,43.872
1218,12,529.35,532.19,18,1,78,0,0.67383,0,1.914,0,21.123,0.44594,0.31936,1.2667,0.45356,21.123,42.247
1218,12,535.02,536.06,18,1,79,1,0,1.0389,0,57.755,0,0.076585,0.41003,0.079562,0.42597,57.755,57.755
1219,12,60.183,63.519,20,1,1,1,0,3.336,0,17.986,0,0.88433,0.069944,1.4751,0.23333,35.971,17.986
1219,12,60.183,63.519,20,1,2,1,0,3.336,0,17.986,0,0.88433,0.069944,1.4751,0.23333,35.971,17.986
1219,12,65.183,66.703,20,1,3,1,0,1.5196,0,39.485,0,0.98901,0,1.5029,0,39.485,0
1219,12,65.183,66.703,20,1,4,1,0,1.5196,0,39.485,0,0.98901,0,1.5029,0,39.485,0
1219,12,119.71,120.71,26,1,5,0,0.9413,0,0.47066,0,120,0,0,0,0,0,0
1219,12,149.58,149.87,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1219,12,172.03,172.66,18,1,7,1,0,0.62892,0,95.402,0,0.90097,0,0.56664,0,95.402,0
1219,12,195.04,195.73,10,1,8,1,0,0.69533,0,86.29,0,0.1435,0.71268,0.09978,0.49555,86.29,86.29
1219,12,211.67,212.91,1,1,9,0,1,0,1.2344,0,48.606,0,0.973,0,0.60053,0,97.213
1219,12,216.78,217.37,1,1,10,1,0,0.59767,0,100.39,0,0,1,0,0.29884,0,200.78
1219,12,233.75,234.68,22,1,11,1,0,0.93752,0,63.999,0,0,1,0,0.93752,0,63.999
1219,12,253.58,254.55,17,1,12,1,0,0.97268,0,61.685,0,1,0,0.97268,0,61.685,0
1219,12,287.64,288.29,17,1,13,0.095769,0.85313,0.062476,0.55655,91.974,91.974,1,0,0.65236,0,91.974,0
1219,12,305.34,306.41,10,1,14,1,0,1.0703,0,56.057,0,1,0,1.0703,0,56.057,0
1219,12,319.94,320.3,8,1,15,1,0,0.3672,0,163.4,0,0,0.17667,0,0.064874,0,163.4
1219,12,335.23,336.02,4,1,16,1,0,0.79299,0,75.663,0,1,0,0.79299,0,75.663,0
1219,12,390.5,391.58,24,1,17,1,0,1.0845,0,55.324,0,1,0,1.0845,0,55.324,0
1219,12,390.5,391.58,24,1,18,1,0,1.0845,0,55.324,0,1,0,1.0845,0,55.324,0
1219,12,395.51,398.28,24,1,19,1,0,2.7636,0,21.711,0,0.44167,0,1.2206,0,21.711,0
1219,12,399.12,399.9,24,1,20,1,0,0.78547,0,76.387,0,0,0,0,0,0,0
1219,12,401.63,403.03,24,1,21,0,1,0,1.398,0,42.919,0,0.041842,0,0.058494,0,42.919
1219,12,421.08,421.66,7,1,22,1,0,0.57289,0,104.73,0,0,0.58185,0,0.33333,0,104.73
1219,12,427.62,428.93,7,1,23,1,0,1.3151,0,45.623,0,0.18773,0.53346,0.24689,0.70157,45.623,45.623
1219,12,443.11,443.75,7,1,24,1,0,0.64135,0,93.553,0,0,0.80678,0,0.51743,0,93.553
1219,12,477.09,478.22,6,1,25,1,0,1.1314,0,53.033,0,1,0,1.1314,0,53.033,0
1219,12,495.08,495.84,19,1,26,0,0.56362,0,0.21526,0,157.1,0.49408,0.50592,0.37741,0.38645,78.549,78.549
1219,12,496.43,499.36,19,1,27,1,0,2.9293,0,20.483,0,1,0,2.9293,0,20.483,0
1219,12,496.43,499.36,19,1,28,1,0,2.9293,0,20.483,0,1,0,2.9293,0,20.483,0
1219,12,523.82,524.79,15,1,29,1,0,0.97283,0,61.676,0,1,0,0.97283,0,61.676,0
1220,12,33.314,33.728,5,1,1,0,0,0,0,0,0,1,0,0.4147,0,144.68,0
1220,12,37.751,38.601,5,1,2,0,0.68633,0,0.29174,0,141.15,0.27446,0.49028,0.23333,0.2084,70.577,141.15
1220,12,51.27,51.975,15,1,3,0.53225,0.37319,0.37523,0.2631,85.107,85.107,1,0,0.70499,0,85.107,0
1220,12,53.841,55.79,23,1,4,0,0,0,0,0,0,0,1,0,1.9491,0,30.783
1220,12,53.841,55.79,15,1,5,0,0,0,0,0,0,1,0,1.9491,0,30.783,0
1220,12,53.841,55.79,15,1,6,0,0,0,0,0,0,1,0,1.9491,0,30.783,0
1220,12,76.09,76.505,3,1,7,0,0.8156,0,0.33823,0,144.68,1,0,0.4147,0,144.68,0
1220,12,80.797,81.398,15,1,8,0,0.89181,0,0.53626,0,99.781,0.11574,0.71796,0.069595,0.43172,99.781,99.781
1220,12,99.583,100.41,21,1,9,1,0,0.82941,0,72.341,0,0.57774,0.30169,0.47918,0.25023,72.341,72.341
1220,12,127.39,127.87,4,1,10,1,0,0.47691,0,125.81,0,1,0,0.47691,0,125.81,0
1220,12,128.99,129.48,4,1,11,1,0,0.49764,0,120.57,0,0,1,0,0.49764,0,120.57
1220,12,131.04,131.83,4,1,12,1,0,0.78794,0,76.148,0,0.41673,0.54097,0.32836,0.42625,76.148,76.148
1220,12,150.2,151.15,20,1,13,1,0,0.95382,0,62.905,0,1,0,0.95382,0,62.905,0
1220,12,152.6,153.91,20,1,14,0.1346,0.61023,0.17583,0.79715,45.931,45.931,0.97667,0,1.2758,0,45.931,0
1220,12,155.05,157,20,1,15,0.70927,0,0.69122,0,61.567,0,0.93226,0.016436,1.8171,0.032036,30.783,30.783
1220,12,163.12,164.24,20,1,16,0,0.50609,0,0.56667,0,53.586,1,0,1.1197,0,53.586,0
1220,12,166.21,167.68,20,1,17,0.90221,0,1.3282,0,40.755,0,0,1,0,1.4722,0,40.755
1220,12,173.32,174.96,23,1,18,0.89536,0,1.4667,0,36.628,0,1,0,1.6381,0,36.628,0
1220,12,191.4,192.93,1,1,19,0.60786,0,0.9327,0,39.103,0,0.21683,0.67455,0.3327,1.035,39.103,39.103
1220,12,255.8,256.38,22,1,20,0,0,0,0,0,0,0.11201,0,0.065033,0,103.34,0
1220,12,273.39,273.88,10,1,21,0.76689,0,0.38164,0,120.57,0,0.63292,0.23311,0.31497,0.11601,120.57,120.57
1220,12,275.96,276.6,10,1,22,0,0,0,0,0,0,0.17187,0,0.11048,0,93.343,0
1220,12,284.64,285.22,10,1,23,0,1,0,0.58058,0,103.34,0,1,0,0.58058,0,103.34
1220,12,342.7,344.73,26,1,24,0,0.033451,0,0.067973,0,29.527,0,1,0,2.032,0,29.527
1220,12,350.85,353.13,21,1,25,0.8184,0,1.8667,0,26.306,0,0.14614,0.60541,0.33333,0.46029,26.306,78.917
1220,12,372.23,373.72,20,1,26,0,0.76175,0,0.37908,0,120.57,0.6475,0.069595,0.96667,0.1039,40.189,40.189
1220,12,415.86,417.16,23,1,27,0,0.90114,0,1.1772,0,45.931,0,1,0,1.3063,0,45.931
1220,12,417.74,418.78,23,1,28,1,0,1.0368,0,57.873,0,0,1,0,1.0368,0,57.873
1220,12,423.38,424.88,15,1,29,0.3188,0,0.47595,0,40.189,0,0.095526,0.81516,0.14261,1.217,40.189,40.189
1220,12,434.35,435.2,15,1,30,0,0.78659,0,0.66871,0,70.577,0,1,0,0.85014,0,70.577
1220,12,443.77,444.86,4,1,31,0.33457,0.45311,0.36768,0.49795,54.597,54.597,1,0,1.099,0,54.597,0
1220,12,456.91,457.78,17,1,32,1,0,0.87088,0,68.896,0,1,0,0.87088,0,68.896,0
1220,12,462.74,464,17,1,33,1,0,1.2648,0,47.437,0,0,1,0,1.2648,0,47.437
1220,12,465.68,467.07,17,1,34,0,0.7956,0,0.55264,0,86.377,1,0,1.3893,0,43.189,0
1220,12,465.68,467.07,17,1,35,0,0.7956,0,0.55264,0,86.377,1,0,1.3893,0,43.189,0
1220,12,477.21,479.02,17,1,36,0,1,0,0.90198,0,66.52,0.75125,0,1.3552,0,33.26,0
1220,12,477.21,479.02,17,1,37,0,1,0,0.90198,0,66.52,0.75125,0,1.3552,0,33.26,0
1220,12,511.57,512.3,26,1,38,0,0,0,0,0,0,0,0,0,0,0,0
1220,12,533.65,534.11,11,1,39,1,0,0.45617,0,131.53,0,1,0,0.45617,0,131.53,0
1220,12,536.99,537.8,1,1,40,0,0.70013,0,0.56617,0,74.196,0,1,0,0.80867,0,74.196
1220,12,541.66,544.12,11,1,41,0.62175,0,0.76707,0,48.633,0,1,0,2.4675,0,24.316,0
1220,12,577.4,578.75,15,1,42,1,0,1.3478,0,44.518,0,1,0,1.3478,0,44.518,0
1220,12,579.35,579.83,26,1,43,0,1,0,0.47691,0,125.81,0,1,0,0.47691,0,125.81
1220,12,581.32,582.17,26,1,44,0,1,0,0.85014,0,70.577,0,1,0,0.85014,0,70.577
1220,12,586.44,587.5,26,1,45,0,1,0,1.0575,0,56.738,0,1,0,0.52875,0,113.48
1220,12,591.79,593.04,26,1,46,0,1,0,1.2441,0,48.227,0,1,0,1.2441,0,48.227
1220,12,591.79,593.04,15,1,47,1,0,1.2441,0,48.227,0,1,0,1.2441,0,48.227,0
1220,12,602.08,602.72,26,1,48,0,0.60398,0,0.38823,0,93.343,0,1,0,0.64279,0,93.343
1220,12,604.48,605.52,26,1,49,0,1,0,1.0368,0,57.873,0,1,0,1.0368,0,57.873
1220,12,614.6,617.59,23,1,50,0.95617,0,2.855,0,20.095,0,0.73598,0.21936,2.1975,0.65498,20.095,20.095
1220,12,629.66,630.51,15,1,51,1,0,0.85014,0,70.577,0,1,0,0.85014,0,70.577,0
1220,12,634.86,635.73,15,1,52,1,0,0.87087,0,68.896,0,1,0,0.87087,0,68.896,0
1221,12,41.106,42.091,26,1,1,0,0,0,0,0,0,0,0.19384,0,0.19093,0,60.915
1221,12,42.611,43.566,26,1,2,0,0.1736,0,0.16584,0,62.809,0,0.068921,0,0.065839,0,62.809
1221,12,50.576,52.15,15,1,3,0.31758,0,0.5,0,38.109,0,0.65633,0,1.0333,0,38.109,0
1221,12,70.667,71.609,1,1,4,0.35337,0,0.33299,0,63.672,0,1,0,0.94232,0,63.672,0
1221,12,78.993,79.827,1,1,5,0,0,0,0,0,0,0,0.47164,0,0.39323,0,71.965
1221,12,86.229,86.927,1,1,6,1,0,0.69802,0,85.958,0,0.038622,0.6271,0.026959,0.43773,85.958,85.958
1221,12,94.504,96.11,1,1,7,0,0.97315,0,1.5623,0,37.373,0,1,0,1.6054,0,37.373
1221,12,98.169,98.82,1,1,8,1,0,0.65148,0,92.098,0,1,0,0.65148,0,92.098,0
1221,12,100.6,102.3,15,1,9,0.41392,0.50793,0.35313,0.86667,70.329,35.165,0,0.041134,0,0.070186,0,35.165
1221,12,100.6,102.3,15,1,10,0.41392,0.50793,0.35313,0.86667,70.329,35.165,0,0.041134,0,0.070186,0,35.165
1221,12,162.67,163.25,4,1,11,0.62266,0,0.35977,0,103.84,0,0.79573,0,0.45977,0,103.84,0
1221,12,164.27,164.95,4,1,12,0,0,0,0,0,0,0.56218,0,0.37933,0,88.922,0
1221,12,165.63,166.04,4,1,13,0,0,0,0,0,0,0.56996,0,0.23428,0,145.97,0
1221,12,198.85,200.28,8,1,14,0.40746,0.49937,0.58304,0.35728,41.931,83.861,0,0.8852,0,0.63333,0,83.861
1221,12,219.78,220.93,5,1,15,0.92431,0.017999,1.0681,0.0208,51.921,51.921,0.49036,0.36541,0.56667,0.14076,51.921,155.76
1221,12,228.92,230.66,12,1,16,1,0,1.7412,0,34.46,0,1,0,1.7412,0,34.46,0
1221,12,234.46,234.86,12,1,17,1,0,0.39942,0,150.22,0,1,0,0.39942,0,150.22,0
1221,12,235.4,238.13,12,1,18,1,0,2.73,0,21.978,0,0.67038,0,1.8302,0,21.978,0
1221,12,252.4,253.38,10,1,19,1,0,0.9811,0,61.156,0,0,0.4077,0,0.4,0,61.156
1221,12,276.44,277.14,18,1,20,0.052867,0.32633,0.036902,0.22778,85.958,85.958,0.89938,0,0.62778,0,85.958,0
1221,12,299.06,299.53,16,1,21,0,0,0,0,0,0,1,0,0.46925,0,127.86,0
1221,12,325.62,327.8,20,1,22,0,0.445,0,0.96667,0,27.621,0,0.69498,0,0.75485,0,55.241
1221,12,325.62,327.8,13,1,23,0.445,0,0.96667,0,27.621,0,0.41877,0.27621,0.90969,0.6,27.621,27.621
1221,12,344.26,346.05,12,1,24,0.0037163,0.67935,0.0066447,0.40489,33.557,100.67,0,0.49664,0,0.444,0,67.114
1222,12,92.874,94.606,15,1,1,1,0,1.7321,0,34.639,0,0.49965,0.36564,0.43273,0.63333,69.279,34.639
1222,12,98.786,101.15,15,1,2,1,0,2.362,0,25.402,0,0.83869,0.098787,1.981,0.23333,25.402,25.402
1222,12,98.786,101.15,15,1,3,1,0,2.362,0,25.402,0,0.83869,0.098787,1.981,0.23333,25.402,25.402
1222,12,104.28,105.13,15,1,4,1,0,0.84459,0,71.04,0,1,0,0.84459,0,71.04,0
1222,12,113.14,114.55,15,1,5,1,0,1.4029,0,42.769,0,1,0,1.4029,0,42.769,0
1222,12,113.14,114.55,15,1,6,1,0,1.4029,0,42.769,0,1,0,1.4029,0,42.769,0
1222,12,118.91,121.45,15,1,7,1,0,2.5338,0,23.68,0,0.62645,0.34724,1.5873,0.87983,23.68,23.68
1222,12,123.42,125.24,15,1,8,0.83132,0.095345,1.5113,0.17334,33.003,33.003,0.18335,0.68206,0.33333,1.24,33.003,33.003
1222,12,127.5,128.13,15,1,9,0.47364,0.3676,0.29833,0.23154,95.258,95.258,1,0,0.62987,0,95.258,0
1222,12,160.36,162.75,15,1,10,0.45133,0.47895,1.079,1.145,25.098,25.098,1,0,2.3906,0,25.098,0
1222,12,169.55,171.98,15,1,11,1,0,2.4336,0,24.655,0,1,0,2.4336,0,24.655,0
1222,12,174.87,175.77,15,1,12,0.59773,0.40227,0.53906,0.36279,66.53,66.53,1,0,0.90185,0,66.53,0
1222,12,177.23,178.25,15,1,13,1,0,1.0164,0,59.033,0,1,0,1.0164,0,59.033,0
1222,12,179.35,180.98,15,1,14,1,0,1.6319,0,36.766,0,1,0,1.6319,0,36.766,0
1222,12,181.5,183.03,15,1,15,1,0,1.5317,0,39.172,0,1,0,1.5317,0,39.172,0
1222,12,200.11,201.02,15,1,16,1,0,0.91617,0,65.49,0,1,0,0.91617,0,65.49,0
1222,12,201.71,205,15,1,17,0.42293,0.33409,0.69624,1.1,36.447,18.223,1,0,3.2925,0,18.223,0
1222,12,209.48,210.62,23,1,18,0.45576,0.24949,0.51541,0.28215,53.055,53.055,1,0,1.1309,0,53.055,0
1222,12,209.48,210.62,15,1,19,0.24949,0.45576,0.28215,0.51541,53.055,53.055,0,1,0,1.1309,0,53.055
1222,12,211.06,211.73,23,1,20,1,0,0.67281,0,89.178,0,1,0,0.67281,0,89.178,0
1222,12,212.3,213.91,15,1,21,0,1,0,1.6033,0,37.423,0.067293,0.89113,0.10789,1.4287,37.423,37.423
1222,12,228.22,230.11,15,1,22,0.99454,0.0054601,1.8793,0.010317,31.753,31.753,1,0,1.8896,0,31.753,0
1222,12,231.83,232.7,15,1,23,1,0,0.87322,0,68.711,0,0.27054,0,0.23624,0,68.711,0
1222,12,236.91,238.93,15,1,24,0.5554,0,1.121,0,29.726,0,0,0.65929,0,0.44358,0,89.178
1222,12,256.42,258.8,15,1,25,0.76148,0,1.8095,0,25.249,0,0.50498,0.3828,1.2,0.30321,25.249,75.748
1222,12,266.47,269.98,15,1,26,1,0,3.5072,0,17.108,0,0.58745,0.14643,0.68677,0.25678,51.323,34.215
1222,12,266.47,269.98,15,1,27,1,0,3.5072,0,17.108,0,0.58745,0.14643,0.68677,0.25678,51.323,34.215
1222,12,266.47,269.98,15,1,28,1,0,3.5072,0,17.108,0,0.58745,0.14643,0.68677,0.25678,51.323,34.215
1222,12,282.39,283.89,4,1,29,0,1,0,1.5031,0,39.918,0,1,0,1.5031,0,39.918
1222,12,287.47,288.39,15,1,30,0,0.46151,0,0.42282,0,65.49,0.50211,0,0.46001,0,65.49,0
1222,12,322.23,323,2,1,31,0,1,0,0.77302,0,77.618,0,0.65129,0,0.50346,0,77.618
1223,12,30,33.125,6,1,1,0.82933,0.128,1.2958,0.4,38.4,19.2,1,0,3.125,0,19.2,0
1223,12,30,33.125,6,1,2,0.82933,0.128,1.2958,0.4,38.4,19.2,1,0,3.125,0,19.2,0
1223,12,34.093,35.3,6,1,3,1,0,1.2071,0,49.704,0,1,0,1.2071,0,49.704,0
1223,12,40.453,41.443,6,1,4,0.34616,0.45175,0.34259,0.44708,60.626,60.626,1,0,0.98967,0,60.626,0
1223,12,44.865,47.311,6,1,5,0,0.97274,0,0.79305,0,73.595,0.36847,0.39984,0.90122,0.97792,24.532,24.532
1223,12,44.865,47.311,6,1,6,0,0.97274,0,0.79305,0,73.595,0.36847,0.39984,0.90122,0.97792,24.532,24.532
1223,12,48.544,50.952,12,1,7,0.47824,0.49408,1.1516,1.1897,24.917,24.917,0.36949,0.35365,0.44486,0.28386,49.834,74.751
1223,12,51.932,53.46,12,1,8,1,0,1.5286,0,39.251,0,0.47665,0.3489,0.36431,0.26667,78.502,78.502
1223,12,54.157,58.387,12,1,9,0.49878,0.2254,2.1097,0.47669,14.185,28.371,0.38845,0.56741,1.643,1.2,14.185,28.371
1223,12,61.696,62.91,12,1,10,1,0,1.2134,0,49.446,0,1,0,1.2134,0,49.446,0
1223,12,69.093,70.997,6,1,11,0.35367,0.50625,0.67327,0.96375,31.518,31.518,0.7739,0,1.4733,0,31.518,0
1223,12,88.672,90.573,5,1,12,0.64922,0,0.61694,0,63.14,0,0.12609,0.66345,0.11981,0.63046,63.14,63.14
1223,12,94.743,97.371,5,1,13,0.471,0.13589,1.2381,0.3572,22.826,22.826,0.19929,0.6739,0.52386,1.7714,22.826,22.826
1223,12,94.743,97.371,5,1,14,0.471,0.13589,1.2381,0.3572,22.826,22.826,0.19929,0.6739,0.52386,1.7714,22.826,22.826
1223,12,119.61,122.96,11,1,15,1,0,3.3472,0,17.925,0,0.69538,0.23491,1.1638,0.39314,35.851,35.851
1223,12,119.61,122.96,11,1,16,1,0,3.3472,0,17.925,0,0.69538,0.23491,1.1638,0.39314,35.851,35.851
1223,12,147.68,151.08,14,1,17,0.32747,0.11751,1.1147,0.4,17.627,17.627,0.14141,0.48963,0.24068,0.41667,35.253,70.506
1223,12,168.64,170.1,18,1,18,0,0.97716,0,0.71298,0,82.232,0.70305,0.22842,0.51298,0.33333,82.232,41.116
1223,12,170.68,171.66,18,1,19,0.45238,0,0.22029,0,123.21,0,1,0,0.97391,0,61.607,0
1223,12,172.13,176.32,18,1,20,0.80428,0.19572,3.374,0.82104,14.303,14.303,1,0,4.1951,0,14.303,0
1223,12,172.13,176.32,18,1,21,0.80428,0.19572,3.374,0.82104,14.303,14.303,1,0,4.1951,0,14.303,0
1223,12,176.91,179,26,1,22,0,0.96805,0,0.67328,0,86.269,0,1,0,2.0865,0,28.756
1223,12,180.19,180.87,26,1,23,0,1,0,0.67449,0,88.956,0,0.55522,0,0.18724,0,177.91
1223,12,200.05,200.77,17,1,24,1,0,0.71861,0,83.494,0,0.0259,0.69579,0.009306,0.5,166.99,83.494
1223,12,202.15,202.52,17,1,25,1,0,0.36561,0,164.11,0,1,0,0.36561,0,164.11,0
1223,12,204.21,205.83,17,1,26,0.90026,0,1.4584,0,37.036,0,0.96198,0,1.5584,0,37.036,0
1223,12,204.21,205.83,17,1,27,0.90026,0,1.4584,0,37.036,0,0.96198,0,1.5584,0,37.036,0
1223,12,221.61,222.16,2,1,28,1,0,0.55157,0,108.78,0,0.29091,0.28605,0.16046,0.15777,108.78,108.78
1223,12,223.55,224.35,2,1,29,0,0.62673,0,0.25186,0,149.31,0,0.45622,0,0.36667,0,74.654
1223,12,227.22,228.05,2,1,30,0,0,0,0,0,0,0,0.75828,0,0.63333,0,71.837
1223,12,231.51,233.25,10,1,31,0.21161,0.55764,0.18341,0.96667,69.224,34.612,1,0,1.7335,0,34.612,0
1223,12,235.14,236.95,10,1,32,1,0,1.8154,0,33.05,0,1,0,1.8154,0,33.05,0
1223,12,235.14,236.95,10,1,33,1,0,1.8154,0,33.05,0,1,0,1.8154,0,33.05,0
1223,12,239.46,240.81,10,1,34,1,0,1.3458,0,44.582,0,0.92048,0,1.2388,0,44.582,0
1223,12,239.46,240.81,10,1,35,1,0,1.3458,0,44.582,0,0.92048,0,1.2388,0,44.582,0
1223,12,242.8,243.81,10,1,36,1,0,1.0149,0,59.12,0,0,0.90147,0,0.45744,0,118.24
1223,12,244.66,245.28,10,1,37,1,0,0.61775,0,97.126,0,1,0,0.61775,0,97.126,0
1223,12,246.4,246.88,10,1,38,0,1,0,0.48223,0,124.42,1,0,0.48223,0,124.42,0
1223,12,247.4,250.91,2,1,39,0.10355,0.5826,0.36291,2.0419,17.119,17.119,0,0.72419,0,0.63454,0,68.477
1223,12,277.52,278.69,10,1,40,1,0,1.1662,0,51.451,0,1,0,1.1662,0,51.451,0
1223,12,288.25,291.33,22,1,41,0,1,0,3.0825,0,19.465,0,0.85942,0,0.88304,0,58.395
1223,12,288.25,291.33,24,1,42,0,1,0,3.0825,0,19.465,0,0.85942,0,0.88304,0,58.395
1223,12,294.26,295.21,17,1,43,0,0.21346,0,0.20184,0,63.456,0,0.89424,0,0.42277,0,126.91
1223,12,297.13,301.88,14,1,44,0,0.97191,0,2.3066,0,25.281,0.18539,0.40731,0.29332,0.38667,37.922,63.203
1223,12,316.9,319.66,20,1,45,0.9652,0,2.6558,0,21.806,0,1,0,2.7515,0,21.806,0
1223,12,324.36,326.18,20,1,46,1,0,1.828,0,32.822,0,1,0,1.828,0,32.822,0
1223,12,361.22,362.61,21,1,47,0.32032,0.48912,0.44826,0.68448,42.875,42.875,1,0,1.3994,0,42.875,0
1223,12,361.22,362.61,21,1,48,0.32032,0.48912,0.44826,0.68448,42.875,42.875,1,0,1.3994,0,42.875,0
1223,12,381.21,382.29,21,1,49,1,0,1.0811,0,55.501,0,1,0,1.0811,0,55.501,0
1223,12,385.02,385.62,1,1,50,1,0,0.59254,0,101.26,0,0,0.56255,0,0.33333,0,101.26
1223,12,386.05,387.89,1,1,51,1,0,1.8407,0,32.597,0,0.60571,0.14488,0.55745,0.26667,65.194,32.597
1223,12,393.18,397,21,1,52,0.48898,0.45875,0.93548,0.87767,31.362,31.362,0.881,0,3.371,0,15.681,0
1223,12,393.18,397,11,1,53,0.45875,0.48898,0.87767,0.93548,31.362,31.362,0,0.881,0,3.371,0,15.681
1223,12,393.18,397,21,1,54,0.48898,0.45875,0.93548,0.87767,31.362,31.362,0.881,0,3.371,0,15.681,0
1223,12,393.18,397,11,1,55,0.45875,0.48898,0.87767,0.93548,31.362,31.362,0,0.881,0,3.371,0,15.681
1223,12,403.8,404.42,11,1,56,0,0.77953,0,0.48401,0,96.633,1,0,0.62091,0,96.633,0
1223,12,410.99,413.18,1,1,57,0.41726,0.55226,0.91271,1.208,27.43,27.43,0.27795,0.14296,0.30399,0.31271,54.861,27.43
1223,12,413.87,415.37,1,1,58,0.00013375,0.95543,0.00020067,1.4334,39.993,39.993,0,0.73338,0,0.36675,0,119.98
1223,12,419.76,421.87,15,1,59,0.35176,0.50618,0.74281,1.0689,28.413,28.413,0,0.79031,0,1.6689,0,28.413
1223,12,419.76,421.87,15,1,60,0.35176,0.50618,0.74281,1.0689,28.413,28.413,0,0.79031,0,1.6689,0,28.413
1223,12,422.68,423.73,15,1,61,0.88199,0.11801,0.92847,0.12423,56.996,56.996,0,1,0,1.0527,0,56.996
1223,12,424.76,425.67,15,1,62,1,0,0.91087,0,65.871,0,0,1,0,0.91087,0,65.871
1223,12,432.72,434.74,15,1,63,0.45335,0.54665,0.91591,1.1044,29.698,29.698,0,1,0,2.0203,0,29.698
1223,12,435.37,438.11,15,1,64,0,1,0,2.7452,0,21.856,0,1,0,2.7452,0,21.856
1223,12,435.37,438.11,15,1,65,0,1,0,2.7452,0,21.856,0,1,0,2.7452,0,21.856
1223,12,438.67,440.55,15,1,66,0,1,0,1.8753,0,31.994,0,1,0,1.8753,0,31.994
1223,12,453.76,455.22,15,1,67,0,1,0,1.4593,0,41.116,0,0.64988,0,0.47418,0,82.232
1223,12,453.76,455.22,15,1,68,0,1,0,1.4593,0,41.116,0,0.64988,0,0.47418,0,82.232
1223,12,466.49,468.04,15,1,69,0.39185,0.56507,0.6064,0.87447,38.771,38.771,0,0.93538,0,0.72377,0,77.543
1223,12,468.77,470.1,15,1,70,0.27181,0.70319,0.36238,0.9375,45.004,45.004,0,0.95,0,0.63327,0,90.008
1223,12,472.74,474.52,15,1,71,0,1,0,1.7808,0,33.693,0.015492,0.75989,0.027588,1.3532,33.693,33.693
1223,12,472.74,474.52,15,1,72,0,1,0,1.7808,0,33.693,0.015492,0.75989,0.027588,1.3532,33.693,33.693
1223,12,478.88,479.58,15,1,73,0,1,0,0.70285,0,85.366,0,0.40521,0,0.28481,0,85.366
1223,12,484.26,485.04,15,1,74,0,1,0,0.78795,0,76.147,0,0.83078,0,0.21821,0,228.44
1223,12,485.45,486.97,15,1,75,0.43953,0.53848,0.66634,0.81635,39.577,39.577,0,0.43975,0,0.66667,0,39.577
1223,12,488.31,489.13,15,1,76,0,0.97054,0,0.80145,0,72.659,0,0.84944,0,0.70145,0,72.659
